STN,DATE,TIME,DEWP,STP,TEMP,SLP,VISIB,WDSP,PRCP,SNDP,FRSHTT,CLDC,WNDDIR
485010,2019-01-28,11:40:30,23.7,1009.6,26.3,1010.0,7.2,4.0,0.04,0.0,010000,50.4,165
488671,2019-01-28,11:40:30,21.0,961.7,22.6,963.6,9.8,7.5,0.00,0.0,000000,35.5,56
488665,2019-01-28,11:40:30,17.3,924.8,21.8,948.2,10.7,10.0,0.00,0.0,000000,98.0,174
488490,2019-01-28,11:40:30,22.5,1008.5,25.9,1013.4,12.2,8.4,0.00,0.0,000000,1.4,358
485690,2019-01-28,11:40:30,24.9,1010.8,28.1,1011.1,11.0,8.8,0.09,0.0,010000,51.0,353
485670,2019-01-28,11:40:30,24.3,1007.2,30.2,1008.7,8.4,6.8,0.00,0.0,000000,47.2,241
485576,2019-01-28,11:40:30,22.5,1005.1,29.6,989.3,9.6,9.6,0.00,0.0,000000,45.9,89
485577,2019-01-28,11:40:30,22.5,1007.6,28.4,1034.7,6.8,23.3,0.00,0.0,000000,18.4,160
483790,2019-01-28,11:40:30,21.6,978.0,27.0,1011.4,9.2,3.4,0.00,0.0,000000,58.6,149
483780,2019-01-28,11:40:30,18.4,1006.3,28.1,1012.1,6.2,2.1,0.00,0.0,000000,69.4,10
489015,2019-01-28,11:40:30,23.5,1005.1,28.3,1011.5,10.8,4.2,0.00,0.0,000000,59.0,156
484075,2019-01-28,11:40:30,20.7,1017.0,27.9,1006.8,8.4,5.1,0.00,0.0,000000,61.8,148
484076,2019-01-28,11:40:30,14.7,1013.9,22.0,1035.8,6.0,4.5,0.00,0.0,000000,57.8,15
489140,2019-01-28,11:40:30,22.8,1010.2,25.8,1011.9,18.9,10.2,0.00,0.0,000000,53.2,156
483750,2019-01-28,11:40:30,18.7,1005.5,24.9,1011.4,6.7,3.8,0.00,0.0,000000,28.0,145
483770,2019-01-28,11:40:30,13.7,1002.2,28.9,1006.9,2.0,12.5,0.00,0.0,000000,82.8,121
488525,2019-01-28,11:40:30,18.2,1004.5,24.1,976.5,9.2,8.8,0.00,0.0,000000,34.8,12
488526,2019-01-28,11:40:30,18.2,1007.0,26.2,1018.4,10.4,9.8,0.00,0.0,000000,27.8,136
484750,2019-01-28,11:40:30,18.9,1010.6,26.9,1012.0,5.6,7.2,0.00,0.0,000000,94.8,337
488770,2019-01-28,11:40:30,17.2,1012.8,26.3,1009.7,17.1,10.3,0.00,0.0,000000,44.3,52
488676,2019-01-28,11:40:30,23.0,1006.7,27.1,1021.2,11.1,12.4,0.00,0.0,000000,77.2,258
488685,2019-01-28,11:40:30,17.9,1007.1,26.2,987.6,11.2,8.9,0.00,0.0,000000,43.0,214
484550,2019-01-28,11:40:30,21.0,1009.5,29.3,1011.3,8.1,6.2,0.00,0.0,000000,42.4,193
489041,2019-01-28,11:40:30,18.1,1010.6,22.4,1014.0,17.6,17.6,0.00,0.0,000000,91.7,347
488460,2019-01-28,11:40:30,20.2,1020.0,21.8,1011.7,9.2,0.9,0.00,0.0,000000,79.0,172
483820,2019-01-28,11:40:30,17.6,994.2,27.5,1011.9,5.5,3.4,0.00,0.0,000000,51.5,284
483810,2019-01-28,11:40:30,15.0,992.6,23.6,1013.9,6.3,8.0,0.01,0.0,010000,50.1,91
483530,2019-01-28,11:40:30,15.0,1004.5,25.4,1013.3,6.4,4.4,0.00,0.0,000000,50.8,197
483280,2019-01-28,11:40:30,17.7,991.9,26.1,1010.9,6.3,2.9,0.00,0.0,000000,81.4,88
485320,2019-01-28,11:40:30,22.7,1008.6,29.1,1009.4,11.3,5.3,0.00,0.0,000000,3.1,29
489480,2019-01-28,11:40:30,16.8,1036.5,23.0,1021.4,11.8,3.7,0.00,0.0,000000,13.8,189
483575,2019-01-28,11:40:30,21.8,1001.7,25.9,1005.7,11.1,3.7,0.00,0.0,000000,86.9,159
483570,2019-01-28,11:40:30,17.1,990.1,24.7,1005.2,12.4,4.4,0.00,0.0,000000,86.2,91
485680,2019-01-28,11:40:30,22.1,1009.1,25.4,1011.7,10.0,24.0,0.11,0.0,010000,50.3,344
483030,2019-01-28,11:40:30,17.4,1021.3,25.0,1015.2,7.7,0.7,0.00,0.0,000000,64.9,176
483000,2019-01-28,11:40:30,19.2,978.9,21.6,1010.6,8.1,1.9,0.95,0.0,010000,51.0,53
489550,2019-01-28,11:40:30,16.7,1004.8,25.5,1010.6,23.7,10.4,0.00,0.0,000000,3.1,56
488660,2019-01-28,11:40:30,15.6,932.7,23.0,994.4,19.2,8.3,0.00,0.0,000000,50.0,95
488300,2019-01-28,11:40:30,7.3,991.0,25.6,1022.5,20.3,4.6,0.00,0.0,000000,22.0,75
489006,2019-01-28,11:40:30,21.7,991.3,26.9,986.8,10.6,1.8,0.00,0.0,000000,21.5,350
489005,2019-01-28,11:40:30,20.2,1007.3,26.5,1001.7,9.8,4.1,0.00,0.0,000000,9.0,112
489000,2019-01-28,11:40:30,21.1,1011.3,25.9,1011.2,12.6,9.7,0.00,0.0,000000,68.3,302
488400,2019-01-28,11:40:30,13.1,1017.3,25.4,1018.8,15.1,5.8,0.00,0.0,000000,60.7,100
488230,2019-01-28,11:40:30,9.9,1019.8,25.5,1019.9,8.4,5.6,0.00,0.0,000000,66.2,78
489300,2019-01-28,11:40:30,18.3,970.8,24.2,1005.3,11.6,5.0,0.00,0.0,000000,50.6,132
484610,2019-01-28,11:40:30,21.9,1004.2,28.2,1011.3,6.8,6.6,0.00,0.0,000000,34.5,191
488910,2019-01-28,11:40:30,22.5,1004.0,28.8,1007.0,12.0,8.2,0.00,0.0,000000,46.6,331
488915,2019-01-28,11:40:30,21.7,1006.2,26.3,998.3,9.9,8.4,0.00,0.0,000000,72.7,266
488926,2019-01-28,11:40:30,19.9,1004.6,26.8,1018.6,9.8,5.6,0.00,0.0,000000,2.1,274
488450,2019-01-28,11:40:30,21.1,1012.2,22.9,1013.1,20.1,4.2,0.00,0.0,000000,79.4,14
488510,2019-01-28,11:40:30,18.4,1011.7,25.5,1037.6,6.1,8.6,0.00,0.0,000000,66.7,81
483270,2019-01-28,11:40:30,18.5,995.0,26.1,1011.3,6.8,4.3,0.02,0.0,010000,59.4,143
488060,2019-01-28,11:40:30,11.1,932.7,23.8,1008.4,19.1,9.6,0.00,0.0,000000,11.6,344
483545,2019-01-28,11:40:30,17.6,986.8,24.7,1009.2,6.0,3.0,0.00,0.0,000000,69.0,344
483540,2019-01-28,11:40:30,17.2,1004.0,23.6,1009.3,5.5,6.7,0.00,0.0,000000,61.8,238
484260,2019-01-28,11:40:30,18.5,1044.1,27.7,1013.0,8.5,2.1,0.00,0.0,000000,59.5,354
489180,2019-01-28,11:40:30,17.6,1009.4,20.9,1012.1,20.9,17.5,0.00,0.0,000000,10.5,107
483800,2019-01-28,11:40:30,22.5,1000.2,26.9,1009.7,4.0,1.1,0.00,0.0,000000,44.0,221
484620,2019-01-28,11:40:30,18.1,1017.2,28.0,1010.7,6.0,6.0,0.00,0.0,000000,50.9,183
488630,2019-01-28,11:40:30,17.2,1008.6,22.8,1011.4,9.2,3.4,0.00,0.0,000000,82.8,89
488520,2019-01-28,11:40:30,14.5,1014.5,25.3,1016.5,14.5,11.2,0.05,0.0,010000,57.7,318
488515,2019-01-28,11:40:30,17.4,1006.8,21.2,987.2,9.0,10.4,0.00,0.0,000000,67.6,199
489006,2019-01-28,11:40:31,21.7,991.3,28.5,987.1,10.7,1.8,0.00,0.0,000000,21.5,350
489005,2019-01-28,11:40:31,19.3,1007.3,26.5,1001.4,9.7,4.1,0.00,0.0,000000,9.0,113
489000,2019-01-28,11:40:31,20.0,1011.3,25.9,1011.2,12.6,9.8,0.00,0.0,000000,68.4,301
488525,2019-01-28,11:40:31,18.2,1004.5,24.1,976.4,9.2,8.8,0.00,0.0,000000,34.8,12
488526,2019-01-28,11:40:31,18.2,1007.0,23.2,1018.4,10.5,9.8,0.00,0.0,000000,27.8,136
488600,2019-01-28,11:40:31,17.6,1015.6,25.4,1016.4,18.1,3.3,0.00,0.0,000000,78.1,189
489100,2019-01-28,11:40:31,22.6,1009.8,27.9,1010.4,10.5,7.3,0.00,0.0,000000,28.2,143
484750,2019-01-28,11:40:31,19.8,1010.6,24.7,1012.0,5.6,7.3,0.00,0.0,000000,94.8,336
489041,2019-01-28,11:40:31,18.1,1010.6,22.4,1014.0,17.6,17.5,0.00,0.0,000000,91.7,347
484620,2019-01-28,11:40:31,16.7,1017.2,25.6,1012.0,5.9,6.1,0.00,0.0,000000,50.8,184
488520,2019-01-28,11:40:31,14.5,1014.5,25.3,1016.5,14.5,11.1,0.05,0.0,010000,57.6,317
488515,2019-01-28,11:40:31,17.4,1006.8,21.2,987.2,8.9,10.3,0.00,0.0,000000,67.6,199
484075,2019-01-28,11:40:31,19.7,1017.2,26.1,1006.8,8.4,5.1,0.00,0.0,000000,61.7,147
484076,2019-01-28,11:40:31,14.0,1014.0,23.8,1035.8,5.9,4.6,0.00,0.0,000000,57.7,14
489300,2019-01-28,11:40:31,16.2,970.8,24.2,1005.3,11.6,4.9,0.00,0.0,000000,50.5,132
483750,2019-01-28,11:40:31,18.7,1005.5,24.9,1011.4,6.7,3.8,0.00,0.0,000000,28.0,145
483770,2019-01-28,11:40:31,13.7,1002.0,28.9,1006.9,1.9,12.5,0.00,0.0,000000,82.7,121
483820,2019-01-28,11:40:31,17.5,994.2,27.5,1011.9,5.5,3.4,0.00,0.0,000000,51.5,284
483810,2019-01-28,11:40:31,15.0,992.5,23.6,1013.9,6.2,8.0,0.01,0.0,010000,50.1,91
483000,2019-01-28,11:40:31,18.7,978.9,21.6,1010.7,8.1,1.9,0.95,0.0,010000,50.9,52
489550,2019-01-28,11:40:31,16.7,1004.9,27.4,1010.6,23.8,10.3,0.00,0.0,000000,3.2,56
483030,2019-01-28,11:40:31,19.1,1021.3,25.0,1015.2,7.7,0.6,0.00,0.0,000000,64.8,175
488660,2019-01-28,11:40:31,17.0,932.7,21.3,994.4,19.2,8.3,0.00,0.0,000000,50.0,95
483900,2019-01-28,11:40:31,16.5,999.9,21.3,1016.1,9.2,11.4,0.00,0.0,000000,33.9,127
489015,2019-01-28,11:40:31,23.5,1005.1,26.9,1011.3,10.7,4.2,0.00,0.0,000000,59.0,156
485680,2019-01-28,11:40:31,21.5,1009.1,27.4,1011.7,9.9,23.9,0.11,0.0,010000,50.3,344
488260,2019-01-28,11:40:31,10.9,1006.7,24.9,1019.0,7.8,7.5,0.00,0.0,000000,83.6,189
485576,2019-01-28,11:40:31,22.5,1005.0,28.1,989.4,9.5,9.5,0.00,0.0,000000,45.9,89
485577,2019-01-28,11:40:31,22.7,1007.5,26.9,1034.6,6.7,23.2,0.00,0.0,000000,18.5,159
489125,2019-01-28,11:40:31,20.8,1007.6,28.4,988.7,11.2,6.1,0.00,0.0,000000,25.5,35
489130,2019-01-28,11:40:31,16.3,1010.9,26.0,1008.8,13.5,14.5,0.00,0.0,000000,52.8,226
488671,2019-01-28,11:40:31,21.0,961.6,22.6,963.3,9.8,7.4,0.00,0.0,000000,35.4,57
488665,2019-01-28,11:40:31,18.6,924.8,21.8,948.3,10.7,10.0,0.00,0.0,000000,98.0,174
483032,2019-01-28,11:40:31,19.6,988.6,27.6,996.7,4.5,11.1,0.00,0.0,000000,74.2,69
488910,2019-01-28,11:40:31,22.5,1004.0,28.8,1007.0,12.0,8.2,0.00,0.0,000000,46.7,331
488915,2019-01-28,11:40:31,22.9,1006.2,26.3,998.4,10.0,8.4,0.00,0.0,000000,72.7,266
488926,2019-01-28,11:40:31,19.9,1004.6,24.6,1018.5,9.8,5.6,0.00,0.0,000000,2.2,273
488460,2019-01-28,11:40:31,20.2,1019.9,21.8,1011.7,9.1,0.7,0.00,0.0,000000,79.0,172
483545,2019-01-28,11:40:31,16.5,986.9,24.7,1009.2,5.9,3.0,0.00,0.0,000000,69.1,344
483540,2019-01-28,11:40:31,15.8,1004.0,23.6,1009.3,5.6,6.6,0.00,0.0,000000,61.9,238
488630,2019-01-28,11:40:31,17.2,1008.6,22.8,1011.7,9.3,3.4,0.00,0.0,000000,82.8,89
483800,2019-01-28,11:40:31,22.5,1000.2,28.8,1009.7,4.0,1.1,0.00,0.0,000000,44.0,222
484610,2019-01-28,11:40:31,21.9,1004.2,26.3,1011.3,6.8,6.6,0.00,0.0,000000,34.4,191
489400,2019-01-28,11:40:31,17.4,999.1,25.2,1008.8,9.9,3.1,0.00,0.0,000000,44.1,90
489350,2019-01-28,11:40:31,13.6,998.3,22.8,998.6,19.4,4.5,0.00,0.0,000000,57.3,207
483530,2019-01-28,11:40:31,16.6,1004.5,23.0,1013.3,6.3,4.4,0.00,0.0,000000,50.9,197
483280,2019-01-28,11:40:31,17.7,992.1,28.0,1010.9,6.3,2.9,0.00,0.0,000000,81.4,88
485320,2019-01-28,11:40:31,23.7,1008.6,29.1,1009.4,11.2,5.3,0.00,0.0,000000,3.1,30
485010,2019-01-28,11:40:31,23.7,1009.6,26.3,1010.0,7.2,4.0,0.04,0.0,010000,50.4,164
489180,2019-01-28,11:40:31,17.9,1009.4,20.9,1012.1,21.0,17.4,0.00,0.0,000000,10.5,106
488400,2019-01-28,11:40:31,13.1,1017.3,25.3,1018.8,15.0,5.9,0.00,0.0,000000,60.7,99
488230,2019-01-28,11:40:31,9.3,1019.8,25.2,1019.9,8.4,5.5,0.00,0.0,000000,66.2,77
488640,2019-01-28,11:40:31,19.5,1010.9,22.3,1012.0,9.7,10.3,0.00,0.0,000000,31.2,2
488695,2019-01-28,11:40:31,16.9,949.7,24.8,939.2,12.8,2.2,0.00,0.0,000000,84.5,46
488676,2019-01-28,11:40:31,22.0,1006.7,27.1,1021.3,11.1,12.4,0.00,0.0,000000,77.2,258
488685,2019-01-28,11:40:31,16.8,1007.1,25.4,987.9,11.2,9.0,0.00,0.0,000000,43.0,214
488450,2019-01-28,11:40:31,21.6,1012.2,22.0,1013.1,20.1,4.2,0.00,0.0,000000,79.4,14
488510,2019-01-28,11:40:31,19.1,1011.8,25.2,1037.6,6.2,8.6,0.00,0.0,000000,66.7,81
483270,2019-01-28,11:40:31,16.9,995.0,26.1,1011.3,6.8,4.2,0.02,0.0,010000,59.4,144
484550,2019-01-28,11:40:31,21.0,1009.5,27.0,1011.3,8.1,6.3,0.00,0.0,000000,42.5,192
489480,2019-01-28,11:40:31,15.4,1036.5,23.0,1021.4,11.8,3.7,0.00,0.0,000000,13.7,189
484780,2019-01-28,11:40:31,21.7,1008.3,29.1,1006.4,9.8,8.6,0.00,0.0,000000,58.8,55
489070,2019-01-28,11:40:31,19.5,1009.7,24.1,1011.4,21.5,9.3,0.00,0.0,000000,63.1,276
488490,2019-01-28,11:40:31,21.4,1008.5,24.2,1013.4,12.2,8.3,0.00,0.0,000000,1.4,358
485690,2019-01-28,11:40:31,23.9,1010.8,28.1,1011.1,11.0,8.7,0.09,0.0,010000,51.0,353
485670,2019-01-28,11:40:31,24.3,1007.1,25.1,1008.7,8.3,6.7,0.00,0.0,000000,47.2,241
485650,2019-01-28,11:40:31,24.0,1006.8,25.1,1009.8,10.0,8.8,0.04,0.0,010000,95.6,40
485660,2019-01-28,11:40:31,22.3,1034.6,29.2,1010.5,8.7,10.3,0.00,0.0,000000,15.7,300
485640,2019-01-28,11:40:31,23.6,1017.8,28.5,1009.4,12.1,8.0,0.00,0.0,000000,51.0,144
488060,2019-01-28,11:40:31,11.1,932.7,23.8,1008.4,19.0,9.5,0.00,0.0,000000,11.7,343
483575,2019-01-28,11:40:31,20.2,1001.7,28.5,1005.7,11.1,3.8,0.00,0.0,000000,86.8,159
483570,2019-01-28,11:40:31,15.7,990.1,24.7,1005.2,12.4,4.4,0.00,0.0,000000,86.3,91
484250,2019-01-28,11:40:31,20.4,1010.5,29.7,1012.9,8.6,2.9,0.00,0.0,000000,68.5,342
489140,2019-01-28,11:40:31,21.9,1010.2,27.4,1011.9,18.9,10.2,0.00,0.0,000000,53.2,156
484260,2019-01-28,11:40:31,17.1,1044.0,29.9,1013.0,8.5,2.2,0.00,0.0,000000,59.5,354
488750,2019-01-28,11:40:31,18.0,953.1,21.0,1014.3,10.6,19.5,0.00,0.0,000000,10.0,265
488300,2019-01-28,11:40:31,6.4,990.9,25.9,1022.5,20.3,4.6,0.00,0.0,000000,22.0,75
488770,2019-01-28,11:40:31,17.8,1012.8,22.5,1009.7,17.0,10.4,0.00,0.0,000000,44.3,51
483790,2019-01-28,11:40:31,21.6,978.1,27.0,1011.4,9.2,3.4,0.00,0.0,000000,58.5,149
483780,2019-01-28,11:40:31,19.8,1006.3,28.1,1012.1,6.3,2.2,0.00,0.0,000000,69.4,10
489470,2019-01-28,11:40:31,18.3,990.8,25.4,1008.2,13.1,4.2,0.00,0.0,000000,61.5,46
488260,2019-01-28,11:40:32,10.9,1006.7,25.8,1019.0,7.8,7.6,0.00,0.0,000000,83.5,189
483900,2019-01-28,11:40:32,16.5,999.9,23.4,1016.1,9.1,11.3,0.00,0.0,000000,33.9,127
489400,2019-01-28,11:40:32,17.4,999.1,25.2,1008.8,10.0,3.1,0.00,0.0,000000,44.1,90
489350,2019-01-28,11:40:32,13.6,998.1,22.8,998.5,19.4,4.4,0.00,0.0,000000,57.4,207
483530,2019-01-28,11:40:32,16.6,1004.5,23.0,1013.3,6.3,4.4,0.00,0.0,000000,50.8,197
489300,2019-01-28,11:40:32,18.3,970.8,24.2,1005.3,11.7,5.0,0.00,0.0,000000,50.6,132
485010,2019-01-28,11:40:32,23.7,1009.6,26.3,1010.0,7.2,4.0,0.04,0.0,010000,50.3,165
483820,2019-01-28,11:40:32,17.5,994.2,27.5,1011.9,5.5,3.4,0.00,0.0,000000,51.5,284
483810,2019-01-28,11:40:32,15.0,992.5,25.4,1013.9,6.3,8.1,0.01,0.0,010000,50.1,91
483545,2019-01-28,11:40:32,17.6,986.8,24.7,1009.2,6.0,3.0,0.00,0.0,000000,69.1,344
483540,2019-01-28,11:40:32,17.2,1004.0,25.5,1009.3,5.6,6.6,0.00,0.0,000000,61.9,239
489015,2019-01-28,11:40:32,22.5,1005.1,28.3,1011.2,10.8,4.2,0.00,0.0,000000,59.0,156
488770,2019-01-28,11:40:32,17.2,1012.8,22.5,1009.7,16.9,10.3,0.00,0.0,000000,44.4,51
489125,2019-01-28,11:40:32,20.8,1007.6,28.4,988.9,11.3,6.2,0.00,0.0,000000,25.6,35
489130,2019-01-28,11:40:32,17.3,1010.9,26.0,1008.8,13.6,14.4,0.00,0.0,000000,52.8,226
488300,2019-01-28,11:40:32,7.3,991.0,25.9,1022.5,20.3,4.6,0.00,0.0,000000,21.9,75
483800,2019-01-28,11:40:32,22.5,1000.2,26.9,1009.7,4.0,1.1,0.00,0.0,000000,44.0,222
488400,2019-01-28,11:40:32,13.1,1017.3,25.8,1018.8,15.1,5.8,0.00,0.0,000000,60.7,99
488230,2019-01-28,11:40:32,9.9,1019.8,25.7,1019.9,8.4,5.4,0.00,0.0,000000,66.2,78
485680,2019-01-28,11:40:32,21.5,1009.1,27.4,1011.7,10.0,23.8,0.11,0.0,010000,50.3,344
484620,2019-01-28,11:40:32,16.7,1017.2,25.6,1012.0,5.9,6.0,0.00,0.0,000000,50.8,183
489070,2019-01-28,11:40:32,20.6,1009.8,26.2,1011.4,21.4,9.2,0.00,0.0,000000,63.1,276
488460,2019-01-28,11:40:32,19.5,1020.0,20.8,1011.7,9.1,0.5,0.00,0.0,000000,79.0,172
484260,2019-01-28,11:40:32,17.1,1044.0,27.7,1013.0,8.5,2.1,0.00,0.0,000000,59.5,354
485690,2019-01-28,11:40:32,23.9,1010.8,28.1,1011.1,11.0,8.8,0.09,0.0,010000,51.0,353
485670,2019-01-28,11:40:32,24.3,1007.2,28.2,1008.7,8.4,6.6,0.00,0.0,000000,47.2,241
489041,2019-01-28,11:40:32,17.5,1010.6,22.4,1014.0,17.5,17.4,0.00,0.0,000000,91.8,347
483750,2019-01-28,11:40:32,17.1,1005.6,27.3,1011.4,6.7,3.9,0.00,0.0,000000,28.0,145
483770,2019-01-28,11:40:32,15.6,1002.2,28.9,1006.9,1.9,12.6,0.00,0.0,000000,82.7,121
488676,2019-01-28,11:40:32,23.0,1006.7,27.1,1021.3,11.0,12.3,0.00,0.0,000000,77.2,257
488685,2019-01-28,11:40:32,16.8,1007.1,25.8,987.6,11.2,8.9,0.00,0.0,000000,43.1,214
483000,2019-01-28,11:40:32,18.7,978.9,25.8,1010.6,8.2,1.9,0.95,0.0,010000,51.0,53
488600,2019-01-28,11:40:32,17.6,1015.6,25.8,1016.4,18.0,3.3,0.00,0.0,000000,78.0,189
488060,2019-01-28,11:40:32,12.8,932.7,21.7,1008.4,19.1,9.6,0.00,0.0,000000,11.6,344
483270,2019-01-28,11:40:32,18.5,995.0,26.1,1011.3,6.8,4.2,0.02,0.0,010000,59.4,144
484610,2019-01-28,11:40:32,22.6,1004.2,28.2,1011.3,6.9,6.7,0.00,0.0,000000,34.5,191
485576,2019-01-28,11:40:32,22.5,1005.1,29.6,989.4,9.6,9.4,0.00,0.0,000000,45.9,90
485577,2019-01-28,11:40:32,22.5,1007.4,28.4,1034.6,6.8,23.1,0.00,0.0,000000,18.5,160
489140,2019-01-28,11:40:32,22.8,1010.2,25.8,1011.9,19.0,10.1,0.00,0.0,000000,53.2,157
488660,2019-01-28,11:40:32,17.0,932.7,21.3,994.4,19.2,8.3,0.00,0.0,000000,50.0,95
489480,2019-01-28,11:40:32,16.8,1036.5,21.3,1021.5,11.9,3.7,0.00,0.0,000000,13.8,189
484075,2019-01-28,11:40:32,20.7,1017.0,27.9,1006.8,8.4,5.1,0.00,0.0,000000,61.7,147
484076,2019-01-28,11:40:32,14.7,1013.9,23.8,1035.8,5.9,4.5,0.00,0.0,000000,57.8,15
488671,2019-01-28,11:40:32,21.0,961.6,23.9,963.0,9.9,7.3,0.00,0.0,000000,35.5,56
488665,2019-01-28,11:40:32,18.6,924.8,21.8,948.4,10.8,10.0,0.00,0.0,000000,98.0,174
485320,2019-01-28,11:40:32,23.7,1008.6,25.7,1009.4,11.3,5.4,0.00,0.0,000000,3.2,29
484250,2019-01-28,11:40:32,21.6,1010.5,28.1,1013.0,8.5,3.0,0.00,0.0,000000,68.5,342
485650,2019-01-28,11:40:32,22.9,1006.9,30.7,1009.8,10.0,8.8,0.04,0.0,010000,95.5,40
485660,2019-01-28,11:40:32,22.3,1034.6,29.2,1010.5,8.6,10.3,0.00,0.0,000000,15.7,301
485640,2019-01-28,11:40:32,23.6,1017.8,28.5,1009.4,12.0,8.0,0.00,0.0,000000,51.0,145
488520,2019-01-28,11:40:32,15.0,1014.5,25.8,1016.5,14.5,11.2,0.05,0.0,010000,57.6,317
488515,2019-01-28,11:40:32,18.4,1006.8,21.2,987.2,8.8,10.4,0.00,0.0,000000,67.5,199
488910,2019-01-28,11:40:32,22.4,1004.0,28.8,1007.0,12.1,8.2,0.00,0.0,000000,46.6,331
488915,2019-01-28,11:40:32,21.7,1006.2,26.3,998.5,9.9,8.5,0.00,0.0,000000,72.7,266
488926,2019-01-28,11:40:32,21.1,1004.6,25.9,1018.6,9.8,5.6,0.00,0.0,000000,2.2,273
488630,2019-01-28,11:40:32,18.0,1008.6,22.8,1012.0,9.3,3.4,0.00,0.0,000000,82.8,89
488450,2019-01-28,11:40:32,21.1,1012.2,22.0,1013.1,20.0,4.2,0.00,0.0,000000,79.4,14
488510,2019-01-28,11:40:32,18.4,1011.7,21.2,1037.6,6.3,8.6,0.00,0.0,000000,66.7,80
489550,2019-01-28,11:40:32,17.9,1004.8,25.5,1010.6,23.8,10.2,0.00,0.0,000000,3.1,56
484780,2019-01-28,11:40:32,21.7,1008.3,29.1,1006.4,9.9,8.6,0.00,0.0,000000,58.8,54
489470,2019-01-28,11:40:32,18.3,990.8,25.4,1008.3,13.0,4.3,0.00,0.0,000000,61.5,47
489006,2019-01-28,11:40:32,20.5,991.3,28.5,987.3,10.7,1.8,0.00,0.0,000000,21.5,350
489005,2019-01-28,11:40:32,20.1,1007.3,26.5,1001.7,9.8,4.1,0.00,0.0,000000,9.0,112
489000,2019-01-28,11:40:32,21.1,1011.3,27.6,1011.2,12.6,9.8,0.00,0.0,000000,68.4,301
483280,2019-01-28,11:40:32,17.7,992.3,26.1,1010.9,6.2,2.9,0.00,0.0,000000,81.4,88
488750,2019-01-28,11:40:32,18.0,953.1,25.8,1014.3,10.6,19.6,0.00,0.0,000000,10.0,265
488490,2019-01-28,11:40:32,21.4,1008.5,25.9,1013.3,12.3,8.2,0.00,0.0,000000,1.5,358
488525,2019-01-28,11:40:32,17.0,1004.5,24.1,976.4,9.2,8.9,0.00,0.0,000000,34.8,12
488526,2019-01-28,11:40:32,17.1,1007.0,23.2,1018.3,10.5,9.8,0.00,0.0,000000,27.8,136
483790,2019-01-28,11:40:32,20.3,978.2,28.8,1011.4,9.2,3.4,0.00,0.0,000000,58.5,149
483780,2019-01-28,11:40:32,19.8,1006.2,28.0,1012.1,6.3,2.2,0.00,0.0,000000,69.4,11
483032,2019-01-28,11:40:32,20.3,988.7,29.0,996.9,4.4,11.1,0.00,0.0,000000,74.2,69
489100,2019-01-28,11:40:32,23.5,1009.8,27.9,1010.4,10.5,7.2,0.00,0.0,000000,28.2,143
484550,2019-01-28,11:40:32,21.0,1009.5,27.0,1011.3,8.0,6.4,0.00,0.0,000000,42.4,192
483030,2019-01-28,11:40:32,19.1,1021.2,25.0,1015.2,7.8,0.7,0.00,0.0,000000,64.8,176
484750,2019-01-28,11:40:32,18.9,1010.5,26.9,1012.0,5.5,7.2,0.00,0.0,000000,94.7,336
488640,2019-01-28,11:40:32,19.5,1010.9,22.3,1012.0,9.7,10.3,0.00,0.0,000000,31.2,2
488695,2019-01-28,11:40:32,15.4,949.7,26.7,938.9,12.9,2.2,0.00,0.0,000000,84.5,47
489180,2019-01-28,11:40:32,17.9,1009.4,26.2,1012.1,20.9,17.3,0.00,0.0,000000,10.4,106
483575,2019-01-28,11:40:32,20.2,1001.7,28.5,1005.7,11.2,3.8,0.00,0.0,000000,86.8,160
483570,2019-01-28,11:40:32,15.7,990.1,24.7,1005.2,12.5,4.5,0.00,0.0,000000,86.2,91
489006,2019-01-28,11:40:33,20.5,991.3,26.9,987.6,10.8,1.9,0.00,0.0,000000,21.5,350
489005,2019-01-28,11:40:33,19.3,1007.3,24.5,1002.0,9.7,4.0,0.00,0.0,000000,9.0,113
489000,2019-01-28,11:40:33,21.1,1011.3,27.6,1011.2,12.5,9.9,0.00,0.0,000000,68.4,301
484750,2019-01-28,11:40:33,18.9,1010.6,24.7,1012.0,5.5,7.2,0.00,0.0,000000,94.8,336
483750,2019-01-28,11:40:33,18.7,1005.5,24.8,1011.4,6.8,3.9,0.00,0.0,000000,27.9,145
483770,2019-01-28,11:40:33,15.6,1002.0,30.8,1006.9,1.8,12.5,0.00,0.0,000000,82.7,121
488490,2019-01-28,11:40:33,21.4,1008.4,25.9,1013.3,12.2,8.3,0.00,0.0,000000,1.4,358
488600,2019-01-28,11:40:33,18.0,1015.6,26.3,1016.4,17.9,3.3,0.00,0.0,000000,78.0,190
483575,2019-01-28,11:40:33,20.2,1001.6,25.9,1005.7,11.2,3.9,0.00,0.0,000000,86.8,160
483570,2019-01-28,11:40:33,15.7,990.1,26.7,1005.2,12.4,4.6,0.00,0.0,000000,86.2,91
483820,2019-01-28,11:40:33,17.5,994.2,25.1,1011.9,5.4,3.4,0.00,0.0,000000,51.5,283
483810,2019-01-28,11:40:33,15.0,992.5,23.6,1013.9,6.2,8.1,0.01,0.0,010000,50.1,91
488676,2019-01-28,11:40:33,22.0,1006.7,25.9,1021.3,10.9,12.4,0.00,0.0,000000,77.1,258
